year,quarter,speaker,sentence,financial_terms,is_citi_member,Mentions Capital Adequacy & Buffers,Capital Adequacy & Buffers phrase,Mentions Liquidity,Liquidity phrase,Mentions Credit Risk & Loan Quality,Credit Risk & Loan Quality phrase,Mentions Stress Testing & Scenario Planning,Stress Testing & Scenario Planning phrase,Mentions Supervisory & Regulatory References,Supervisory & Regulatory References phrase,Mentions Regulators,Regulators phrase,Mentions Frameworks,Frameworks phrase,Mentions Internal Metrics,Internal Metrics phrase
2023,Q1,Mark Mason,And you can see the details of this on page 27 in the appendix.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,But just as important as the quantum of liquidity is the composition and duration of that liquidity.,liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And our $513 billion investment portfolio consists largely of highly liquid US Treasury, Agency and other sovereign bonds, and is split evenly between available-for-sale and held-to maintained a short duration of less than three years so we could benefit from higher interest rates.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And we actively and prudently manage our assets and liabilities by considering a range of possible stress scenarios and how they might impact interest rate risk, liquidity, and capital.",liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"So, in summary, our assets and liabilities are aligned across interest rate sensitivity, liquidity value and duration, and reflect the diversified business model and execution of our strategy.",liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 10, we show a sequential CET1 walk to provide more detail on the drivers this quarter.",cet1,yes,Yes,cet1,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,Walking from the end of fourth quarter.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"First, we generated $4.3 billion of net income to common which added 38 basis points.","billion, net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Second, we returned $1.0 billion in the form of common dividends, which drove a reduction of about 9 basis points.",billion,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Third, impact on AOCI through our AFS investment portfolio drove a 7 basis point increase.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And finally, the remaining 4 basis point increase was largely driven by the RWA benefit from closing our consumer exits.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"We ended the quarter with a 13.4% CET1 capital ratio, approximately 40 basis points higher than last quarter, and this includes a 100 basis point internal management buffer.","capital ratio, cet1",yes,Yes,"cet1, capital ratio",No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And as it relates to buybacks, we did not buy back any stock this quarter and we will continue to make that decision on a quarter-by-quarter basis.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 11, we show the results for our Institutional Clients Group for the first quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Revenues were up 1% this quarter, largely driven by Services and Fixed income, mostly offset by Investment Banking and Equities.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Expenses increased 4%, driven by transformation, other risk and control investments and volume-related expenses, partially offset by FX translation and productivity savings.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Cost of credit was a $72 million benefit, as an ACL release more than offset net credit losses.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"This resulted in net income of approximately $3.3 billion, up 23%, driven by the lower cost of credit and higher revenues, partially offset by higher expenses.","billion, net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,ICG delivered a 13.8% RoTCE for the quarter.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,And average loans were down 2% reflecting discipline around our strategy and returns.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,Average deposits were up 3% as we continued to acquire new clients and deepen relationships with existing ones.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And sequentially, average deposits were up 1%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And on an end of period basis, ICG deposits were down 3% sequentially, driven by seasonality as our clients tend to make tax payments in the first quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 12, we show revenue performance by business and the key drivers we laid out at Investor Day.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"In Treasury and Trade Solutions, revenues were up 31%, driven by 41% growth in net interest income and 13% in NIR, with growth across all client segments.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"We continue to see healthy underlying drivers in TTS that indicate consistently strong client activity with US Dollar Clearing Volumes up 6%, reflecting continued SWIFT share gains.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Cross-border flows up 10%, outpacing global GDP growth.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Commercial card volumes up roughly 40%, led by spend in travel.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"So, while the rate environment drove about 60% of the growth this quarter, business actions drove the remaining 40%, as we continued to deepen relationships with existing clients and win new clients.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"In fact, client wins are up approximately 50%, across all segments.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"These include marquee transactions where we In Securities Services, revenues grew 23% as net interest income grew 94%, driven by higher interest rates across currencies, partially offset by a 6% decrease in non-interest revenue due to the impact of market valuations.","revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,We are pleased with the execution in Securities Services as we continue to onboard assets under custody and administration from significant client wins and we feel very good about the pipeline of new deals.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"As a reminder, the Services businesses are central to our strategy and are two of our higher returning businesses with strong linkages across the firm.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,Markets revenues were down 4% as growth in Fixed Income was more than offset by Equities.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Fixed Income revenues were up 4%, relative to a very strong quarter last year, as strength in our Rates franchise was partially offset by a decline in FX and Commodities.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Equities revenues were down 25%, also relative to a strong quarter last year, primarily reflecting reduced client activity in Cash and Equity Derivatives.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Corporate client flows remained strong and stable and we continued to make solid progress on our revenue-to-RWA target And finally, Banking revenues, excluding gains and losses on loan hedges, were down 21%, driven by Investment Banking, as heightened macro uncertainty and volatility continued to impact client activity.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Having said that, we do see revenue growth sequentially largely driven by the investment grade market opening up.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"So overall, while the market environment remains challenging, we feel good about the progress we are making in ICG.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Now turning to Slide 13, we show the results for our Personal Banking & Wealth Management business.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Revenues were up 9%, driven by net interest income growth of 10%, partially offset by a 1% decline in non interest revenue, driven by lower investment product revenues in Wealth.","revenue, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Expenses were also up 9%, predominantly driven by investments in transformation and other risk and control initiatives.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Cost of credit was $1.6 billion, driven by higher net credit losses as we continue to see normalization in our card portfolios and a reserve build of approximately $500 million, largely driven by a deterioration in macroeconomic assumptions and card revolving balance growth.","billion, million",yes,No,,No,,Yes,reserve build,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Average loans increased 7% driven by cards, mortgages and installment lending.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Average deposits decreased 3%, largely reflecting our Wealth clients putting cash to work in fixed income investments on our platform.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And PBWM delivered an RoTCE of 5.5%, largely driven by higher credit costs.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 14, we show PBWM revenues by product as well as key business drivers and metrics.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Branded Cards revenues were up 18%, driven by higher net interest income.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"We continue to see strong underlying drivers with new account acquisitions up 17%, card spend volumes up 9% and average loans up 15%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Retail Services revenues were up 24%, also driven by higher net interest income.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"For both Card portfolios, we continue to see payment rates decline, and that combined with the investments we have been making contributed to growth in interest-earning balances of 18% in Branded Cards and 11% in Retail Services.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Retail Banking revenues were up 3%, primarily driven by higher mortgage revenue and strong growth in personal installment lending, partially offset by the impact of the transfer of relationships and the associated deposits to our Wealth business.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"In fact, consistent with the strategy, we continued to leverage our retail network to drive over 13,000 Wealth referrals in the first quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Wealth revenues were down 9%, driven by continued investment fee headwinds and higher deposit costs particularly in the Private Bank.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"However, we did see notable improvement in revenues in Asia which were up approximately 20% on a sequential basis.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,Client advisors were up 3%.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"And we are seeing net new investment inflows and strong new client acquisitions across our Wealth business, with new clients in the Private Bank and Wealth at Work up 62% and 81%, respectively.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"While the environment continues to remain challenging for Wealth, we are seeing strong underlying business drivers as we execute against our strategy.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 15, we show results for Legacy Franchises.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Revenues grew 48%, driven by a gain on the sale of our consumer business in India, partially offset by the wind-downs and closed consumer exits.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Expenses decreased 24%, largely driven by the absence of a goodwill impairment we had in the prior year as well as the impact of the wind-downs and closed consumer exits.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"On Slide 16, we show results for Corporate Other for the first quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Revenues increased, largely driven by higher net revenue from the investment portfolio.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Expenses increased, driven by transformation and other risk and control investments, partially offset by a reduction in consulting fees.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Despite recent events and the economic uncertainty that remains, our full-year outlook for revenue and expenses remains unchanged.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"We have a very strong balance sheet with a diversified set of assets and funding sources with ample capital and liquidity, which positions us well to serve clients and navigate any number of scenarios.",liquidity,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,We are seeing solid momentum in the underlying drivers of the majority of our businesses and continue to execute on our strategy.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"The financial path will not be linear, but we are confident we can achieve our medium-term targets in a variety of scenarios.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"help our clients navigate the recent environment and support the health of the overall banking system And with that, Jane and I would be happy to take your questions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,"Question Andanswer
Operator",Ourfirst question will come from Glenn Schorr with Evercore.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,"Question Andanswer
Operator",Your line is now open.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Glenn Schorr,"Hi, thank you, a simple one.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Glenn Schorr,"I appreciate the many, many moving parts, but your first quarter NII and revenue production was great, and if you just annualize it, you're handily ahead of your full year guide.",revenue,no,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Glenn Schorr,So I'm just curious on how you're thinking about maintaining the guide but running ahead of schedule.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,"Yeah, thanks, Glenn, and good morning.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2023,Q1,Mark Mason,Appreciate the question.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
